time;humantime;traffic_in;traffic_out;memory_size;memory_used;security_error;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;disk_used;disk_size
1516923395;26/01/2018 00:36;4671780.000000;8521170.000000;7322420000.000000;13958600000.000000;0.000000;49.510000;51.920000;74.220000;50.310000;64.450000;70.220000;69.140000;62.580000;57.990000;40178600000.000000;132070000000.000000
1516923695;26/01/2018 00:41;4153990.000000;7239620.000000;7322420000.000000;13958600000.000000;0.000000;51.930000;63.110000;57.590000;64.690000;68.440000;;;;;40178600000.000000;132070000000.000000
1516923995;26/01/2018 00:46;4686440.000000;5488530.000000;7322420000.000000;13958600000.000000;0.000000;60.940000;71.780000;;;;;;;;40178600000.000000;132070000000.000000
1516924295;26/01/2018 00:51;2758160.000000;5381630.000000;7322420000.000000;13958600000.000000;0.000000;73.500000;51.690000;67.410000;71.900000;;;;;;40178600000.000000;132070000000.000000
1516924595;26/01/2018 00:56;2355860.000000;3485270.000000;7322420000.000000;13958600000.000000;0.000000;66.120000;63.210000;61.510000;;;;;;;40178600000.000000;132070000000.000000
1516924895;26/01/2018 01:01;360405.000000;555599.000000;7322420000.000000;13958600000.000000;0.000000;57.770000;79.200000;59.760000;;;;;;;40178600000.000000;132070000000.000000
1516925195;26/01/2018 01:06;1107210.000000;42805.000000;3478000000.000000;13958600000.000000;0.000000;66.540000;;;;;;;;;40178600000.000000;132070000000.000000
1516925495;26/01/2018 01:11;174162.000000;769230.000000;3478000000.000000;13958600000.000000;0.000000;78.930000;;;;;;;;;40178600000.000000;132070000000.000000
1516925795;26/01/2018 01:16;51474.000000;647822.000000;3478000000.000000;13958600000.000000;0.000000;67.090000;59.120000;;;;;;;;40178600000.000000;132070000000.000000
1516926095;26/01/2018 01:21;977021.000000;203113.000000;3478000000.000000;13958600000.000000;0.000000;46.860000;61.960000;59.420000;67.980000;76.290000;70.530000;;;;40178600000.000000;132070000000.000000
1516926395;26/01/2018 01:26;28374.000000;278417.000000;3478000000.000000;13958600000.000000;0.000000;47.110000;67.960000;69.720000;;;;;;;40178600000.000000;132070000000.000000
1516926695;26/01/2018 01:31;924823.000000;106714.000000;3478000000.000000;13958600000.000000;0.000000;62.530000;53.320000;71.120000;53.760000;65.300000;;;;;40046600000.000000;132070000000.000000
1516926995;26/01/2018 01:36;152030.000000;1240980.000000;3478000000.000000;13958600000.000000;0.000000;54.760000;63.700000;55.970000;48.600000;71.090000;63.410000;58.660000;59.140000;;39914500000.000000;132070000000.000000
1516927295;26/01/2018 01:41;112117.000000;198460.000000;3478000000.000000;13958600000.000000;0.000000;59.430000;58.320000;61.870000;59.230000;55.220000;;;;;39914500000.000000;132070000000.000000
1516927595;26/01/2018 01:46;90986.000000;58751.000000;3478000000.000000;13958600000.000000;0.000000;63.710000;53.060000;54.420000;72.090000;76.000000;60.620000;66.750000;71.390000;61.200000;39914500000.000000;132070000000.000000
1516927895;26/01/2018 01:51;94663.000000;138671.000000;3478000000.000000;13958600000.000000;0.000000;66.560000;65.490000;78.550000;58.510000;66.200000;67.860000;54.570000;73.990000;59.750000;39914500000.000000;132070000000.000000
1516928195;26/01/2018 01:56;101274.000000;10388.000000;3478000000.000000;13958600000.000000;0.000000;62.030000;45.900000;75.960000;56.500000;;;;;;39914500000.000000;132070000000.000000
1516928495;26/01/2018 02:01;55793.000000;85725.000000;3478000000.000000;13958600000.000000;0.000000;61.690000;57.140000;60.430000;71.140000;46.540000;80.260000;79.080000;;;39914500000.000000;132070000000.000000
1516928795;26/01/2018 02:06;43021.000000;116270.000000;3478000000.000000;13958600000.000000;0.000000;77.410000;57.850000;52.750000;61.590000;;;;;;40046600000.000000;132070000000.000000
1516929095;26/01/2018 02:11;133185.000000;1033100.000000;3478000000.000000;13958600000.000000;0.000000;55.280000;49.360000;67.990000;66.500000;67.720000;68.690000;48.980000;71.710000;;40178600000.000000;132070000000.000000
1516929395;26/01/2018 02:16;98693.000000;29917.000000;8312530000.000000;13958600000.000000;0.000000;64.860000;55.650000;53.610000;60.750000;;;;;;40178600000.000000;132070000000.000000
1516929695;26/01/2018 02:21;1201120.000000;79045.000000;8312530000.000000;13958600000.000000;0.000000;64.800000;52.470000;44.760000;;;;;;;40178600000.000000;132070000000.000000
1516929995;26/01/2018 02:26;90941.000000;20768.000000;8312530000.000000;13958600000.000000;0.000000;43.340000;67.540000;71.050000;74.320000;73.370000;73.400000;;;;40046600000.000000;132070000000.000000
1516930295;26/01/2018 02:31;1154090.000000;637340.000000;8312530000.000000;13958600000.000000;0.000000;74.870000;54.400000;58.060000;58.450000;74.560000;65.980000;74.030000;51.710000;54.450000;40046600000.000000;132070000000.000000
1516930595;26/01/2018 02:36;252968.000000;37986.000000;8312530000.000000;13958600000.000000;0.000000;74.670000;60.370000;50.330000;75.720000;76.220000;78.460000;45.140000;;;40046600000.000000;132070000000.000000
1516930895;26/01/2018 02:41;416949.000000;70739.000000;8312530000.000000;13958600000.000000;0.000000;79.670000;64.760000;55.390000;44.000000;68.220000;63.190000;;;;39914500000.000000;132070000000.000000
1516931195;26/01/2018 02:46;103386.000000;48548.000000;8312530000.000000;13958600000.000000;0.000000;67.070000;64.430000;53.420000;55.280000;75.410000;56.060000;69.310000;67.450000;;39914500000.000000;132070000000.000000
1516931495;26/01/2018 02:51;221154.000000;61627.000000;8312530000.000000;13958600000.000000;0.000000;59.290000;61.240000;77.990000;56.620000;67.880000;52.110000;48.780000;;;39914500000.000000;132070000000.000000
1516931795;26/01/2018 02:56;143709.000000;134989.000000;11515900000.000000;13958600000.000000;0.000000;71.230000;55.130000;56.710000;64.780000;;;;;;39914500000.000000;132070000000.000000
1516932095;26/01/2018 03:01;830048.000000;32041.000000;3788290000.000000;13958600000.000000;0.000000;70.760000;52.200000;52.700000;71.950000;71.600000;63.070000;57.580000;;;39914500000.000000;132070000000.000000
1516932395;26/01/2018 03:06;961305.000000;134247.000000;3788290000.000000;13958600000.000000;0.000000;54.610000;60.270000;57.910000;;;;;;;39782400000.000000;132070000000.000000
1516932695;26/01/2018 03:11;220579.000000;73178.000000;3788290000.000000;13958600000.000000;0.000000;51.940000;62.240000;47.580000;69.500000;57.470000;53.800000;58.770000;;;39782400000.000000;132070000000.000000
1516932995;26/01/2018 03:16;173428.000000;80950.000000;3788290000.000000;13958600000.000000;0.000000;71.660000;49.810000;65.300000;67.660000;77.340000;74.510000;53.210000;53.210000;68.080000;39914500000.000000;132070000000.000000
1516933295;26/01/2018 03:21;65016.000000;106101.000000;3788290000.000000;13958600000.000000;0.000000;61.360000;51.740000;59.610000;46.280000;;;;;;39914500000.000000;132070000000.000000
1516933595;26/01/2018 03:26;299766.000000;900748.000000;3788290000.000000;13958600000.000000;0.000000;43.490000;67.190000;66.910000;;;;;;;39914500000.000000;132070000000.000000
1516933895;26/01/2018 03:31;127024.000000;160842.000000;3788290000.000000;13958600000.000000;0.000000;76.780000;46.080000;49.600000;77.980000;52.870000;;;;;39782400000.000000;132070000000.000000
1516934195;26/01/2018 03:36;62879.000000;492464.000000;3788290000.000000;13958600000.000000;0.000000;61.760000;72.270000;64.890000;55.960000;52.990000;58.180000;69.250000;48.200000;;39782400000.000000;132070000000.000000
1516934495;26/01/2018 03:41;101459.000000;1270930.000000;3788290000.000000;13958600000.000000;0.000000;53.300000;51.200000;54.760000;71.910000;47.520000;68.670000;47.870000;51.610000;51.480000;39782400000.000000;132070000000.000000
1516934795;26/01/2018 03:46;863322.000000;1126010.000000;3788290000.000000;13958600000.000000;0.000000;76.120000;52.920000;60.100000;60.140000;53.650000;;;;;39782400000.000000;132070000000.000000
1516935095;26/01/2018 03:51;84990.000000;294762.000000;5847430000.000000;13958600000.000000;0.000000;62.880000;61.980000;70.450000;49.420000;51.050000;;;;;39914500000.000000;132070000000.000000
1516935395;26/01/2018 03:56;1004700.000000;840807.000000;5847430000.000000;13958600000.000000;0.000000;59.120000;78.430000;;;;;;;;39914500000.000000;132070000000.000000
1516935695;26/01/2018 04:01;151716.000000;28141.000000;5847430000.000000;13958600000.000000;0.000000;80.960000;69.970000;71.630000;51.170000;;;;;;39914500000.000000;132070000000.000000
1516935995;26/01/2018 04:06;66613.000000;793911.000000;5847430000.000000;13958600000.000000;0.000000;62.910000;72.370000;82.840000;;;;;;;39914500000.000000;132070000000.000000
1516936295;26/01/2018 04:11;41460.000000;188264.000000;5847430000.000000;13958600000.000000;0.000000;57.170000;69.780000;68.280000;48.900000;61.900000;;;;;39914500000.000000;132070000000.000000
1516936595;26/01/2018 04:16;1293900.000000;37560.000000;5847430000.000000;13958600000.000000;0.000000;67.260000;80.360000;63.830000;50.480000;64.310000;61.970000;62.690000;;;39914500000.000000;132070000000.000000
1516936895;26/01/2018 04:21;268995.000000;74934.000000;5847430000.000000;13958600000.000000;0.000000;70.680000;79.440000;;;;;;;;39914500000.000000;132070000000.000000
1516937195;26/01/2018 04:26;163498.000000;35980.000000;5847430000.000000;13958600000.000000;0.000000;70.780000;71.010000;51.170000;61.140000;55.030000;;;;;39914500000.000000;132070000000.000000
1516937495;26/01/2018 04:31;311114.000000;104221.000000;5847430000.000000;13958600000.000000;0.000000;60.460000;72.750000;64.500000;45.710000;54.340000;;;;;39914500000.000000;132070000000.000000
1516937795;26/01/2018 04:36;118236.000000;173018.000000;5847430000.000000;13958600000.000000;0.000000;55.910000;72.140000;69.560000;63.980000;;;;;;39914500000.000000;132070000000.000000
1516938095;26/01/2018 04:41;87392.000000;101862.000000;5847430000.000000;13958600000.000000;0.000000;45.590000;64.900000;50.740000;66.440000;69.890000;76.680000;66.410000;;;39914500000.000000;132070000000.000000
1516938395;26/01/2018 04:46;1112730.000000;128176.000000;5847430000.000000;13958600000.000000;0.000000;57.340000;75.430000;64.800000;43.140000;;;;;;39914500000.000000;132070000000.000000
1516938695;26/01/2018 04:51;285714.000000;29657.000000;5847430000.000000;13958600000.000000;0.000000;48.680000;71.660000;60.110000;;;;;;;39914500000.000000;132070000000.000000
1516938995;26/01/2018 04:56;140318.000000;95419.000000;5847430000.000000;13958600000.000000;0.000000;59.660000;50.590000;61.300000;67.580000;;;;;;39914500000.000000;132070000000.000000
1516939295;26/01/2018 05:01;156489.000000;71896.000000;5847430000.000000;13958600000.000000;0.000000;56.850000;56.570000;;;;;;;;39914500000.000000;132070000000.000000
1516939595;26/01/2018 05:06;156976.000000;11845.000000;11552100000.000000;13958600000.000000;0.000000;73.890000;51.510000;61.510000;53.390000;57.630000;;;;;39782400000.000000;132070000000.000000
1516939895;26/01/2018 05:11;329272.000000;796388.000000;11552100000.000000;13958600000.000000;0.000000;61.410000;;;;;;;;;39782400000.000000;132070000000.000000
1516940195;26/01/2018 05:16;2206.000000;653393.000000;11552100000.000000;13958600000.000000;0.000000;75.520000;63.710000;75.880000;63.120000;;;;;;39782400000.000000;132070000000.000000
1516940495;26/01/2018 05:21;110427.000000;147875.000000;11552100000.000000;13958600000.000000;0.000000;65.420000;69.460000;75.780000;60.980000;75.630000;;;;;39650400000.000000;132070000000.000000
1516940795;26/01/2018 05:26;131547.000000;129784.000000;6564780000.000000;13958600000.000000;0.000000;63.400000;72.000000;;;;;;;;39518300000.000000;132070000000.000000
1516941095;26/01/2018 05:31;1077360.000000;45047.000000;6564780000.000000;13958600000.000000;0.000000;67.240000;50.840000;62.800000;79.220000;;;;;;39518300000.000000;132070000000.000000
1516941395;26/01/2018 05:36;270594.000000;807820.000000;11704100000.000000;13958600000.000000;0.000000;46.320000;;;;;;;;;39518300000.000000;132070000000.000000
1516941695;26/01/2018 05:41;160761.000000;147960.000000;11704100000.000000;13958600000.000000;0.000000;49.390000;65.520000;62.800000;;;;;;;39518300000.000000;132070000000.000000
1516941995;26/01/2018 05:46;43259.000000;74929.000000;11704100000.000000;13958600000.000000;0.000000;58.230000;49.660000;60.950000;44.990000;;;;;;39518300000.000000;132070000000.000000
1516942295;26/01/2018 05:51;1381.000000;104285.000000;11704100000.000000;13958600000.000000;0.000000;54.120000;;;;;;;;;39518300000.000000;132070000000.000000
1516942595;26/01/2018 05:56;996104.000000;485080.000000;5355130000.000000;13958600000.000000;0.000000;70.970000;57.840000;49.860000;77.550000;56.670000;;;;;39518300000.000000;132070000000.000000
1516942895;26/01/2018 06:01;439503.000000;233885.000000;5355130000.000000;13958600000.000000;0.000000;44.910000;77.810000;58.060000;55.440000;70.600000;;;;;39518300000.000000;132070000000.000000
1516943195;26/01/2018 06:06;232733.000000;960897.000000;5355130000.000000;13958600000.000000;0.000000;58.030000;70.390000;52.600000;;;;;;;39518300000.000000;132070000000.000000
1516943495;26/01/2018 06:11;272156.000000;9322.000000;5355130000.000000;13958600000.000000;0.000000;66.920000;;;;;;;;;39518300000.000000;132070000000.000000
1516943795;26/01/2018 06:16;200672.000000;211391.000000;5355130000.000000;13958600000.000000;0.000000;76.490000;56.940000;63.520000;;;;;;;39518300000.000000;132070000000.000000
1516944095;26/01/2018 06:21;283351.000000;475489.000000;5355130000.000000;13958600000.000000;0.000000;60.920000;69.620000;59.230000;61.020000;49.540000;57.520000;;;;39650400000.000000;132070000000.000000
1516944395;26/01/2018 06:26;724319.000000;284280.000000;5355130000.000000;13958600000.000000;0.000000;60.300000;69.130000;74.380000;72.060000;61.420000;;;;;39650400000.000000;132070000000.000000
1516944695;26/01/2018 06:31;595785.000000;128828.000000;5355130000.000000;13958600000.000000;0.000000;61.550000;53.950000;65.670000;74.640000;60.920000;65.160000;61.780000;;;39650400000.000000;132070000000.000000
1516944995;26/01/2018 06:36;291456.000000;1620380.000000;5355130000.000000;13958600000.000000;0.000000;53.650000;70.320000;76.660000;52.680000;;;;;;39650400000.000000;132070000000.000000
1516945295;26/01/2018 06:41;1162230.000000;1522120.000000;5355130000.000000;13958600000.000000;0.000000;74.110000;77.050000;54.770000;;;;;;;39650400000.000000;132070000000.000000
1516945595;26/01/2018 06:46;384435.000000;448376.000000;5355130000.000000;13958600000.000000;0.000000;56.440000;57.120000;;;;;;;;39650400000.000000;132070000000.000000
1516945895;26/01/2018 06:51;108967.000000;147763.000000;5355130000.000000;13958600000.000000;0.000000;57.680000;46.020000;48.260000;58.600000;58.360000;67.380000;;;;39650400000.000000;132070000000.000000
1516946195;26/01/2018 06:56;177972.000000;222508.000000;5355130000.000000;13958600000.000000;0.000000;58.110000;72.030000;71.460000;49.780000;66.360000;45.650000;71.540000;72.200000;;39650400000.000000;132070000000.000000
1516946495;26/01/2018 07:01;53611.000000;963569.000000;5355130000.000000;13958600000.000000;0.000000;51.830000;73.660000;58.910000;69.380000;70.010000;75.480000;81.630000;71.330000;;39650400000.000000;132070000000.000000
1516946795;26/01/2018 07:06;1600470.000000;230649.000000;5355130000.000000;13958600000.000000;0.000000;61.970000;53.460000;65.350000;51.060000;66.960000;;;;;39650400000.000000;132070000000.000000
1516947095;26/01/2018 07:11;573193.000000;446817.000000;5355130000.000000;13958600000.000000;0.000000;73.050000;52.590000;50.990000;56.300000;55.900000;47.580000;80.310000;;;39650400000.000000;132070000000.000000
1516947395;26/01/2018 07:16;115698.000000;2107360.000000;5355130000.000000;13958600000.000000;0.000000;64.540000;65.440000;55.800000;82.900000;63.080000;;;;;39650400000.000000;132070000000.000000
1516947695;26/01/2018 07:21;1441300.000000;382135.000000;5355130000.000000;13958600000.000000;0.000000;80.310000;;;;;;;;;39782400000.000000;132070000000.000000
1516947995;26/01/2018 07:26;1545400.000000;103683.000000;4282480000.000000;13958600000.000000;0.000000;68.240000;54.070000;45.410000;51.430000;48.280000;72.980000;80.190000;79.630000;59.730000;39782400000.000000;132070000000.000000
1516948295;26/01/2018 07:31;49608.000000;2061110.000000;4282480000.000000;13958600000.000000;0.000000;52.930000;71.410000;71.080000;57.960000;81.490000;46.280000;;;;39782400000.000000;132070000000.000000
1516948595;26/01/2018 07:36;233105.000000;748014.000000;4282480000.000000;13958600000.000000;0.000000;69.550000;75.220000;54.910000;46.800000;50.670000;;;;;39914500000.000000;132070000000.000000
1516948895;26/01/2018 07:41;172213.000000;265321.000000;4282480000.000000;13958600000.000000;0.000000;74.220000;54.390000;73.940000;;;;;;;39914500000.000000;132070000000.000000
1516949195;26/01/2018 07:46;1473240.000000;76597.000000;4282480000.000000;13958600000.000000;0.000000;69.330000;54.420000;64.160000;65.930000;63.180000;51.730000;66.320000;;;40046600000.000000;132070000000.000000
1516949495;26/01/2018 07:51;2207370.000000;1104900.000000;4282480000.000000;13958600000.000000;0.000000;68.040000;56.310000;50.110000;54.940000;62.220000;65.560000;;;;39914500000.000000;132070000000.000000
1516949795;26/01/2018 07:56;699058.000000;336499.000000;3357370000.000000;13958600000.000000;0.000000;47.780000;69.750000;66.110000;50.090000;54.630000;64.660000;;;;39914500000.000000;132070000000.000000
1516950095;26/01/2018 08:01;985962.000000;1267480.000000;3357370000.000000;13958600000.000000;0.000000;74.710000;54.380000;71.000000;54.420000;70.220000;;;;;39914500000.000000;132070000000.000000
1516950395;26/01/2018 08:06;706188.000000;1918950.000000;3357370000.000000;13958600000.000000;0.000000;69.790000;61.390000;58.050000;68.460000;71.450000;;;;;40046600000.000000;132070000000.000000
1516950695;26/01/2018 08:11;1185240.000000;2026590.000000;7264140000.000000;13958600000.000000;0.000000;49.030000;57.380000;73.410000;53.390000;79.560000;60.950000;66.780000;48.920000;75.830000;40046600000.000000;132070000000.000000
1516950995;26/01/2018 08:16;2017910.000000;1732760.000000;7264140000.000000;13958600000.000000;0.000000;68.190000;;;;;;;;;40046600000.000000;132070000000.000000
1516951295;26/01/2018 08:21;1726160.000000;464131.000000;7264140000.000000;13958600000.000000;0.000000;77.620000;83.040000;58.700000;53.010000;59.430000;;;;;40046600000.000000;132070000000.000000
1516951595;26/01/2018 08:26;849247.000000;881917.000000;7264140000.000000;13958600000.000000;0.000000;54.210000;67.020000;65.220000;57.200000;;;;;;40046600000.000000;132070000000.000000
1516951895;26/01/2018 08:31;1616190.000000;1279340.000000;7264140000.000000;13958600000.000000;0.000000;71.570000;70.860000;;;;;;;;40046600000.000000;132070000000.000000
1516952195;26/01/2018 08:36;902956.000000;848096.000000;7264140000.000000;13958600000.000000;0.000000;72.340000;53.620000;79.220000;62.090000;59.080000;69.130000;51.430000;;;40046600000.000000;132070000000.000000
1516952495;26/01/2018 08:41;112126.000000;1781510.000000;3493440000.000000;13958600000.000000;0.000000;51.210000;57.300000;;;;;;;;40046600000.000000;132070000000.000000
1516952795;26/01/2018 08:46;222204.000000;2514420.000000;3493440000.000000;13958600000.000000;0.000000;68.000000;56.920000;83.240000;51.950000;46.680000;64.180000;;;;40046600000.000000;132070000000.000000
1516953095;26/01/2018 08:51;554102.000000;3096660.000000;3493440000.000000;13958600000.000000;0.000000;69.770000;80.590000;45.670000;73.950000;;;;;;39914500000.000000;132070000000.000000
1516953395;26/01/2018 08:56;516531.000000;2855810.000000;3493440000.000000;13958600000.000000;0.000000;76.270000;;;;;;;;;39914500000.000000;132070000000.000000
1516953695;26/01/2018 09:01;1115660.000000;3466520.000000;3493440000.000000;13958600000.000000;0.000000;46.310000;69.700000;63.210000;62.540000;52.820000;61.900000;;;;39914500000.000000;132070000000.000000
1516953995;26/01/2018 09:06;2428940.000000;2742620.000000;3493440000.000000;13958600000.000000;0.000000;74.440000;81.220000;54.950000;56.120000;;;;;;39914500000.000000;132070000000.000000
1516954295;26/01/2018 09:11;704212.000000;1664600.000000;3493440000.000000;13958600000.000000;0.000000;61.680000;72.300000;67.650000;;;;;;;39914500000.000000;132070000000.000000
1516954595;26/01/2018 09:16;7001950.000000;1849160.000000;3493440000.000000;13958600000.000000;0.000000;75.530000;50.400000;53.760000;55.540000;;;;;;39914500000.000000;132070000000.000000
1516954895;26/01/2018 09:21;5749400.000000;77284.000000;3493440000.000000;13958600000.000000;0.000000;54.900000;56.180000;;;;;;;;39914500000.000000;132070000000.000000
1516955195;26/01/2018 09:26;4344270.000000;6547580.000000;3493440000.000000;13958600000.000000;0.000000;70.460000;46.480000;47.680000;70.290000;62.420000;;;;;39914500000.000000;132070000000.000000
1516955495;26/01/2018 09:31;5284180.000000;5040650.000000;3493440000.000000;13958600000.000000;6.000000;66.120000;;;;;;;;;39914500000.000000;132070000000.000000
1516955795;26/01/2018 09:36;3839570.000000;4317220.000000;3493440000.000000;13958600000.000000;0.000000;65.120000;77.590000;70.820000;;;;;;;39914500000.000000;132070000000.000000
1516956095;26/01/2018 09:41;2102140.000000;5187350.000000;3493440000.000000;13958600000.000000;6.000000;74.330000;57.670000;53.430000;;;;;;;39914500000.000000;132070000000.000000
1516956395;26/01/2018 09:46;105273.000000;4112960.000000;3493440000.000000;13958600000.000000;0.000000;67.290000;68.840000;59.550000;61.730000;73.190000;71.400000;44.250000;;;39914500000.000000;132070000000.000000
1516956695;26/01/2018 09:51;698496.000000;4748520.000000;3493440000.000000;13958600000.000000;0.000000;58.330000;;;;;;;;;39914500000.000000;132070000000.000000
1516956995;26/01/2018 09:56;1123560.000000;5507420.000000;3493440000.000000;13958600000.000000;0.000000;64.970000;50.410000;47.410000;71.490000;68.460000;59.440000;48.250000;47.800000;;39914500000.000000;132070000000.000000
1516957295;26/01/2018 10:01;1774000.000000;5761360.000000;3493440000.000000;13958600000.000000;0.000000;47.870000;51.540000;51.160000;;;;;;;39914500000.000000;132070000000.000000
1516957595;26/01/2018 10:06;1783650.000000;5365870.000000;3493440000.000000;13958600000.000000;0.000000;61.760000;69.140000;51.790000;;;;;;;39914500000.000000;132070000000.000000
1516957895;26/01/2018 10:11;1766560.000000;3401300.000000;3493440000.000000;13958600000.000000;0.000000;54.750000;;;;;;;;;39782400000.000000;132070000000.000000
1516958195;26/01/2018 10:16;940506.000000;4370970.000000;10924800000.000000;13958600000.000000;0.000000;71.640000;51.960000;57.360000;55.230000;55.240000;61.620000;;;;39782400000.000000;132070000000.000000
1516958495;26/01/2018 10:21;2242950.000000;5288400.000000;10924800000.000000;13958600000.000000;0.000000;70.830000;50.880000;72.490000;;;;;;;39782400000.000000;132070000000.000000
1516958795;26/01/2018 10:26;1381830.000000;5869070.000000;10924800000.000000;13958600000.000000;0.000000;51.160000;60.030000;;;;;;;;39782400000.000000;132070000000.000000
1516959095;26/01/2018 10:31;1392170.000000;6217260.000000;10924800000.000000;13958600000.000000;0.000000;80.860000;50.770000;57.970000;58.650000;;;;;;39782400000.000000;132070000000.000000
1516959395;26/01/2018 10:36;1127230.000000;5197560.000000;10924800000.000000;13958600000.000000;0.000000;52.510000;69.060000;;;;;;;;39782400000.000000;132070000000.000000
1516959695;26/01/2018 10:41;258327.000000;3347710.000000;10924800000.000000;13958600000.000000;0.000000;62.140000;67.870000;;;;;;;;39782400000.000000;132070000000.000000
1516959995;26/01/2018 10:46;383603.000000;3919810.000000;12763100000.000000;13958600000.000000;0.000000;62.230000;57.590000;;;;;;;;39914500000.000000;132070000000.000000
1516960295;26/01/2018 10:51;401944.000000;3963880.000000;12763100000.000000;13958600000.000000;0.000000;60.790000;64.120000;73.710000;42.890000;74.560000;77.450000;66.830000;72.250000;;39914500000.000000;132070000000.000000
1516960595;26/01/2018 10:56;92094.000000;3869630.000000;12763100000.000000;13958600000.000000;0.000000;44.720000;;;;;;;;;39914500000.000000;132070000000.000000
1516960895;26/01/2018 11:01;2795480.000000;3732300.000000;12763100000.000000;13958600000.000000;0.000000;56.530000;68.560000;;;;;;;;39914500000.000000;132070000000.000000
1516961195;26/01/2018 11:06;3116750.000000;2323870.000000;7391370000.000000;13958600000.000000;0.000000;75.140000;57.800000;75.520000;55.010000;55.240000;;;;;39914500000.000000;132070000000.000000
1516961495;26/01/2018 11:11;3375990.000000;2583800.000000;10073000000.000000;13958600000.000000;0.000000;72.350000;53.320000;77.540000;61.030000;77.760000;50.930000;67.660000;59.540000;;39914500000.000000;132070000000.000000
1516961795;26/01/2018 11:16;3404030.000000;2618800.000000;10073000000.000000;13958600000.000000;0.000000;60.100000;72.230000;58.930000;52.750000;;;;;;39914500000.000000;132070000000.000000
1516962095;26/01/2018 11:21;4083810.000000;2258520.000000;2584280000.000000;13958600000.000000;0.000000;54.890000;58.780000;59.450000;48.510000;;;;;;39782400000.000000;132070000000.000000
1516962395;26/01/2018 11:26;2151120.000000;427844.000000;2584280000.000000;13958600000.000000;0.000000;55.100000;70.870000;71.420000;;;;;;;39782400000.000000;132070000000.000000
1516962695;26/01/2018 11:31;1063020.000000;1115870.000000;2584280000.000000;13958600000.000000;0.000000;66.520000;49.520000;63.960000;65.820000;61.500000;74.150000;80.290000;70.960000;;39782400000.000000;132070000000.000000
1516962995;26/01/2018 11:36;1448760.000000;1509560.000000;6105510000.000000;13958600000.000000;0.000000;62.550000;49.780000;68.310000;56.610000;54.720000;65.220000;;;;39782400000.000000;132070000000.000000
1516963295;26/01/2018 11:41;1204500.000000;1164780.000000;6105510000.000000;13958600000.000000;0.000000;72.420000;55.530000;67.980000;58.120000;53.980000;53.840000;52.230000;;;39782400000.000000;132070000000.000000
1516963595;26/01/2018 11:46;1821680.000000;2071950.000000;6105510000.000000;13958600000.000000;0.000000;58.650000;70.530000;70.350000;67.320000;45.390000;53.320000;;;;39782400000.000000;132070000000.000000
1516963895;26/01/2018 11:51;1377180.000000;910896.000000;6105510000.000000;13958600000.000000;0.000000;65.820000;66.970000;67.890000;73.020000;56.160000;64.790000;70.660000;48.520000;;39782400000.000000;132070000000.000000
1516964195;26/01/2018 11:56;1088850.000000;1697540.000000;1596730000.000000;13958600000.000000;0.000000;55.920000;72.950000;74.300000;60.170000;59.750000;56.590000;53.280000;64.640000;51.340000;39914500000.000000;132070000000.000000
1516964495;26/01/2018 12:01;1927150.000000;782731.000000;1596730000.000000;13958600000.000000;0.000000;61.760000;52.570000;68.700000;;;;;;;39914500000.000000;132070000000.000000
1516964795;26/01/2018 12:06;1822510.000000;1626400.000000;1596730000.000000;13958600000.000000;0.000000;63.510000;65.400000;79.280000;71.240000;77.290000;51.790000;50.850000;;;39914500000.000000;132070000000.000000
1516965095;26/01/2018 12:11;2486320.000000;956328.000000;1596730000.000000;13958600000.000000;0.000000;51.600000;63.580000;;;;;;;;39914500000.000000;132070000000.000000
1516965395;26/01/2018 12:16;2992750.000000;1162910.000000;1596730000.000000;13958600000.000000;0.000000;68.830000;79.890000;74.520000;60.220000;74.120000;71.540000;69.470000;60.810000;;39914500000.000000;132070000000.000000
1516965695;26/01/2018 12:21;1709460.000000;502877.000000;1596730000.000000;13958600000.000000;0.000000;58.340000;57.410000;78.810000;;;;;;;39782400000.000000;132070000000.000000
1516965995;26/01/2018 12:26;1359010.000000;6609570.000000;1596730000.000000;13958600000.000000;0.000000;71.950000;50.080000;69.160000;61.780000;57.870000;64.270000;54.040000;;;39782400000.000000;132070000000.000000
1516966295;26/01/2018 12:31;2243320.000000;5510700.000000;1596730000.000000;13958600000.000000;0.000000;71.980000;62.520000;53.940000;74.670000;57.020000;51.510000;66.390000;65.710000;;39782400000.000000;132070000000.000000
1516966595;26/01/2018 12:36;2866600.000000;6028040.000000;1596730000.000000;13958600000.000000;0.000000;64.550000;;;;;;;;;39782400000.000000;132070000000.000000
1516966895;26/01/2018 12:41;1179060.000000;6324760.000000;1596730000.000000;13958600000.000000;0.000000;78.270000;71.960000;68.830000;54.730000;46.660000;53.970000;;;;39650400000.000000;132070000000.000000
1516967195;26/01/2018 12:46;469332.000000;6437300.000000;1596730000.000000;13958600000.000000;0.000000;76.260000;82.110000;58.920000;71.230000;;;;;;39650400000.000000;132070000000.000000
1516967495;26/01/2018 12:51;570099.000000;6655940.000000;1596730000.000000;13958600000.000000;0.000000;54.470000;53.740000;61.940000;;;;;;;39650400000.000000;132070000000.000000
